date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2021-03-20,pfizer_biontech,fully_vaccinated,0,15,229457,0,NA,0.71,0.31,0,18.29,34.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-03-21,pfizer_biontech,fully_vaccinated,0,15,229735,0,NA,0.57,0.25,0,18.07,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-03-22,pfizer_biontech,fully_vaccinated,1,16,234195,0.43,NA,0.57,0.24,100,19.05,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-03-23,pfizer_biontech,fully_vaccinated,1,17,240490,0.42,NA,0.43,0.18,50,19.77,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-03-24,pfizer_biontech,fully_vaccinated,0,17,247083,0,NA,0.43,0.17,NA,19.77,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-03-25,pfizer_biontech,fully_vaccinated,1,18,252804,0.4,NA,0.43,0.17,100,20.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-03-26,pfizer_biontech,fully_vaccinated,0,18,259375,0,NA,0.57,0.22,NA,20.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-03-27,pfizer_biontech,fully_vaccinated,0,18,260692,0,NA,0.43,0.16,0,20.22,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-03-28,pfizer_biontech,fully_vaccinated,0,18,260896,0,NA,0.43,0.16,0,19.78,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-03-29,pfizer_biontech,fully_vaccinated,2,20,267832,0.75,NA,0.57,0.21,100,21.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-03-30,pfizer_biontech,fully_vaccinated,0,20,276280,0,NA,0.71,0.26,0,21.28,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-03-31,pfizer_biontech,fully_vaccinated,0,20,284844,0,NA,0.71,0.25,0,20.83,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-01,pfizer_biontech,fully_vaccinated,2,22,294776,0.68,NA,0.71,0.24,66.67,22.22,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-02,pfizer_biontech,fully_vaccinated,1,23,297665,0.34,NA,0.43,0.14,33.33,22.55,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-03,pfizer_biontech,fully_vaccinated,0,23,299062,0,NA,0.43,0.14,0,21.7,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-04,pfizer_biontech,fully_vaccinated,0,23,299724,0,NA,0.43,0.14,0,21.3,14.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-05,pfizer_biontech,fully_vaccinated,0,23,301592,0,NA,0.14,0.05,0,20.72,4.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-06,pfizer_biontech,fully_vaccinated,0,23,314151,0,NA,0.29,0.09,0,20.35,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-07,pfizer_biontech,fully_vaccinated,0,23,327914,0,NA,0.29,0.09,0,20,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-08,pfizer_biontech,fully_vaccinated,0,23,341918,0,NA,0.57,0.17,0,19.17,12.86,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-09,pfizer_biontech,fully_vaccinated,2,25,352686,0.57,NA,0.71,0.2,50,20.16,20,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-10,pfizer_biontech,fully_vaccinated,0,25,354599,0,NA,1,0.28,0,19.84,29.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-11,pfizer_biontech,fully_vaccinated,2,27,355701,0.56,NA,1,0.28,40,20.61,29.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-12,pfizer_biontech,fully_vaccinated,1,28,364605,0.27,NA,1.14,0.31,50,21.05,31.91,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-13,pfizer_biontech,fully_vaccinated,2,30,375944,0.53,NA,0.86,0.23,66.67,22.06,24.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-14,pfizer_biontech,fully_vaccinated,0,30,387636,0,NA,1.14,0.29,0,21.9,34.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-15,pfizer_biontech,fully_vaccinated,1,31,398736,0.25,NA,1,0.25,16.67,21.68,42.86,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-16,pfizer_biontech,fully_vaccinated,0,31,409241,0,NA,1.43,0.35,0,20.95,43.88,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-17,pfizer_biontech,fully_vaccinated,2,33,410975,0.49,NA,1.14,0.28,66.67,21.85,34.35,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-18,pfizer_biontech,fully_vaccinated,1,34,411875,0.24,NA,1.14,0.28,100,22.37,34.35,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-19,pfizer_biontech,fully_vaccinated,4,38,422303,0.95,NA,1.14,0.27,57.14,23.9,39.12,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-20,pfizer_biontech,fully_vaccinated,0,38,433094,0,NA,1.29,0.3,0,23.6,42.69,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-21,pfizer_biontech,fully_vaccinated,0,38,443145,0,NA,1,0.23,0,23.46,33.16,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-22,pfizer_biontech,fully_vaccinated,1,39,452072,0.22,NA,0.86,0.19,50,23.78,18.88,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-23,pfizer_biontech,fully_vaccinated,1,40,460338,0.22,NA,0.57,0.12,25,23.81,16.43,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-24,pfizer_biontech,fully_vaccinated,0,40,462068,0,NA,0.57,0.12,0,23.67,16.43,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-25,pfizer_biontech,fully_vaccinated,0,40,464106,0,NA,0.71,0.15,0,23.12,18.81,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-26,pfizer_biontech,fully_vaccinated,2,42,470061,0.43,NA,0.86,0.18,40,23.6,18.81,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-27,pfizer_biontech,fully_vaccinated,0,42,477401,0,NA,0.71,0.15,0,23.2,15.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-28,pfizer_biontech,fully_vaccinated,1,43,484511,0.21,NA,0.86,0.18,16.67,22.99,20,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-29,pfizer_biontech,fully_vaccinated,2,45,492715,0.41,NA,1,0.2,50,23.56,27.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-04-30,pfizer_biontech,fully_vaccinated,0,45,497093,0,NA,0.86,0.17,0,23.2,24.29,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-01,pfizer_biontech,fully_vaccinated,1,46,499711,0.2,NA,1,0.2,33.33,23.35,29.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-02,pfizer_biontech,fully_vaccinated,1,47,500321,0.2,NA,0.86,0.17,50,23.62,26.67,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-03,pfizer_biontech,fully_vaccinated,1,48,505638,0.2,NA,0.86,0.17,20,23.53,26.67,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-04,pfizer_biontech,fully_vaccinated,1,49,515438,0.19,NA,1,0.19,33.33,23.67,40.95,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-05,pfizer_biontech,fully_vaccinated,0,49,527995,0,NA,0.86,0.16,0,23.22,36.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-06,pfizer_biontech,fully_vaccinated,2,51,541512,0.37,NA,1,0.18,50,23.72,36.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-07,pfizer_biontech,fully_vaccinated,1,52,554343,0.18,NA,0.86,0.16,100,24.07,33.33,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-08,pfizer_biontech,fully_vaccinated,0,52,558287,0,NA,0.71,0.13,0,23.85,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-09,pfizer_biontech,fully_vaccinated,2,54,559642,0.36,NA,0.71,0.13,50,24.32,28.57,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-10,pfizer_biontech,fully_vaccinated,0,54,578851,0,NA,0.43,0.07,0,24.22,21.43,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-11,pfizer_biontech,fully_vaccinated,0,54,600283,0,NA,0.29,0.05,0,23.89,7.14,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-12,pfizer_biontech,fully_vaccinated,0,54,623056,0,NA,0.29,0.05,0,23.58,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-13,pfizer_biontech,fully_vaccinated,0,54,632278,0,NA,0,0,0,23.38,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-14,pfizer_biontech,fully_vaccinated,0,54,649572,0,NA,0.14,0.02,0,23.08,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-15,pfizer_biontech,fully_vaccinated,0,54,653566,0,NA,0.14,0.02,NA,23.08,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-16,pfizer_biontech,fully_vaccinated,0,54,656137,0,NA,0.14,0.02,0,22.98,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-17,pfizer_biontech,fully_vaccinated,1,55,678906,0.15,NA,0.14,0.02,20,22.92,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-18,pfizer_biontech,fully_vaccinated,0,55,703826,0,NA,0.29,0.04,0,22.36,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-19,pfizer_biontech,fully_vaccinated,0,55,727830,0,NA,0.43,0.06,0,22.18,21.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-20,pfizer_biontech,fully_vaccinated,0,55,751713,0,NA,0.43,0.06,0,22.09,21.9,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-21,pfizer_biontech,fully_vaccinated,1,56,773787,0.13,NA,0.43,0.06,33.33,22.22,26.19,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-22,pfizer_biontech,fully_vaccinated,1,57,779340,0.13,NA,0.57,0.07,100,22.53,30.95,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-23,pfizer_biontech,fully_vaccinated,0,57,780982,0,NA,0.57,0.07,0,22.44,30.95,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-24,pfizer_biontech,fully_vaccinated,1,58,792100,0.13,NA,0.71,0.09,50,22.66,34.52,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-25,pfizer_biontech,fully_vaccinated,1,59,819869,0.12,NA,1,0.12,33.33,22.78,44.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-26,pfizer_biontech,fully_vaccinated,0,59,847636,0,NA,0.86,0.1,0,22.69,29.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-27,pfizer_biontech,fully_vaccinated,1,60,871880,0.11,NA,1.14,0.13,25,22.73,44.05,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-28,pfizer_biontech,fully_vaccinated,3,63,896323,0.33,NA,1.14,0.13,100,23.6,41.67,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-29,pfizer_biontech,fully_vaccinated,0,63,906840,0,NA,1,0.11,0,23.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-30,pfizer_biontech,fully_vaccinated,2,65,911916,0.22,NA,1,0.11,100,24.07,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-05-31,pfizer_biontech,fully_vaccinated,1,66,938157,0.11,NA,1,0.11,33.33,24.18,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-01,pfizer_biontech,fully_vaccinated,0,66,964250,0,NA,0.86,0.09,NA,24.18,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-02,pfizer_biontech,fully_vaccinated,0,66,987169,0,NA,0.86,0.09,0,24.09,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-03,pfizer_biontech,fully_vaccinated,1,67,1005251,0.1,NA,0.57,0.06,100,24.36,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-04,pfizer_biontech,fully_vaccinated,2,69,1024043,0.2,NA,0.57,0.06,66.67,24.82,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-05,pfizer_biontech,fully_vaccinated,0,69,1036179,0,NA,0.71,0.07,0,24.64,45.24,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-06,pfizer_biontech,fully_vaccinated,0,69,1040471,0,NA,1,0.1,0,24.56,54.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-07,pfizer_biontech,fully_vaccinated,1,70,1056434,0.09,NA,1,0.09,100,24.82,54.76,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-08,pfizer_biontech,fully_vaccinated,1,71,1073938,0.09,NA,0.71,0.07,50,25,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-09,pfizer_biontech,fully_vaccinated,2,73,1090455,0.18,NA,0.71,0.07,66.67,25.44,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-10,pfizer_biontech,fully_vaccinated,1,74,1103693,0.09,NA,0.86,0.08,100,25.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-11,pfizer_biontech,fully_vaccinated,0,74,1117728,0,NA,0.71,0.06,NA,25.69,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-12,pfizer_biontech,fully_vaccinated,0,74,1127550,0,NA,0.57,0.05,0,25.61,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-13,pfizer_biontech,fully_vaccinated,1,75,1132729,0.09,NA,0.29,0.03,50,25.77,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-14,pfizer_biontech,fully_vaccinated,0,75,1144235,0,NA,0.14,0.01,0,25.6,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-15,pfizer_biontech,fully_vaccinated,0,75,1156305,0,NA,0.14,0.01,0,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-16,pfizer_biontech,fully_vaccinated,0,75,1166666,0,NA,0.14,0.01,NA,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-17,pfizer_biontech,fully_vaccinated,0,75,1177952,0,NA,0,0,NA,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-18,pfizer_biontech,fully_vaccinated,0,75,1190278,0,NA,0.14,0.01,NA,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-19,pfizer_biontech,fully_vaccinated,0,75,1198922,0,NA,0.29,0.02,NA,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-20,pfizer_biontech,fully_vaccinated,0,75,1202122,0,NA,0.29,0.02,NA,25.51,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-21,pfizer_biontech,fully_vaccinated,1,76,1211167,0.08,NA,0.29,0.02,100,25.76,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-22,pfizer_biontech,fully_vaccinated,1,77,1220619,0.08,NA,0.43,0.04,100,26.01,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-23,pfizer_biontech,fully_vaccinated,0,77,1229283,0,NA,0.43,0.03,NA,26.01,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-24,pfizer_biontech,fully_vaccinated,0,77,1238261,0,NA,0.43,0.03,0,25.93,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-25,pfizer_biontech,fully_vaccinated,1,78,1248335,0.08,NA,0.29,0.02,100,26.17,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-26,pfizer_biontech,fully_vaccinated,0,78,1253956,0,NA,0.14,0.01,NA,26.17,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-27,pfizer_biontech,fully_vaccinated,0,78,1257968,0,NA,0.14,0.01,NA,26.17,NA,CHFL,COVID19Hosp,vaccine,limited,2021-12-03_07-52-50
2021-06-28,pfizer_biontech,fully_vaccinated,0,78,1266520,0,NA,0.14,0.01,NA,26.17,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-29,pfizer_biontech,fully_vaccinated,0,78,1275698,0,NA,0,0,NA,26.17,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-06-30,pfizer_biontech,fully_vaccinated,0,78,1283932,0,NA,0,0,0,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-01,pfizer_biontech,fully_vaccinated,0,78,1290807,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-02,pfizer_biontech,fully_vaccinated,0,78,1296813,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-03,pfizer_biontech,fully_vaccinated,0,78,1301104,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-04,pfizer_biontech,fully_vaccinated,0,78,1303349,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-05,pfizer_biontech,fully_vaccinated,0,78,1311936,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-06,pfizer_biontech,fully_vaccinated,0,78,1319995,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-07,pfizer_biontech,fully_vaccinated,0,78,1327703,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-08,pfizer_biontech,fully_vaccinated,0,78,1336145,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-09,pfizer_biontech,fully_vaccinated,0,78,1346600,0,NA,0,0,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-10,pfizer_biontech,fully_vaccinated,0,78,1353636,0,NA,0.14,0.01,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-11,pfizer_biontech,fully_vaccinated,0,78,1355478,0,NA,0.14,0.01,NA,26.09,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-12,pfizer_biontech,fully_vaccinated,0,78,1366615,0,NA,0.14,0.01,0,26,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-13,pfizer_biontech,fully_vaccinated,1,79,1376368,0.07,NA,0.14,0.01,50,26.16,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-14,pfizer_biontech,fully_vaccinated,0,79,1384749,0,NA,0.14,0.01,NA,26.16,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-15,pfizer_biontech,fully_vaccinated,0,79,1391500,0,NA,0.14,0.01,NA,26.16,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-16,pfizer_biontech,fully_vaccinated,0,79,1398981,0,NA,0.43,0.03,0,26.07,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-17,pfizer_biontech,fully_vaccinated,0,79,1404720,0,NA,0.43,0.03,NA,26.07,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-18,pfizer_biontech,fully_vaccinated,0,79,1405955,0,NA,0.86,0.06,0,25.99,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-19,pfizer_biontech,fully_vaccinated,2,81,1416271,0.14,NA,1.14,0.08,100,26.47,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-20,pfizer_biontech,fully_vaccinated,1,82,1423403,0.07,NA,1.14,0.08,100,26.71,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-21,pfizer_biontech,fully_vaccinated,3,85,1429427,0.21,NA,1.43,0.1,100,27.42,71.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-22,pfizer_biontech,fully_vaccinated,2,87,1435786,0.14,NA,1.57,0.11,100,27.88,78.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-23,pfizer_biontech,fully_vaccinated,0,87,1443114,0,NA,1.43,0.1,0,27.8,78.57,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-24,pfizer_biontech,fully_vaccinated,2,89,1447361,0.14,NA,1.29,0.09,100,28.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-25,pfizer_biontech,fully_vaccinated,1,90,1447989,0.07,NA,1,0.07,50,28.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-26,pfizer_biontech,fully_vaccinated,1,91,1453530,0.07,NA,0.86,0.06,100,28.62,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-27,pfizer_biontech,fully_vaccinated,0,91,1457932,0,NA,0.86,0.06,NA,28.62,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-28,pfizer_biontech,fully_vaccinated,1,92,1462797,0.07,NA,0.57,0.04,100,28.84,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-29,pfizer_biontech,fully_vaccinated,1,93,1467393,0.07,NA,0.43,0.03,50,28.97,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-30,pfizer_biontech,fully_vaccinated,0,93,1472666,0,NA,0.29,0.02,0,28.79,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-07-31,pfizer_biontech,fully_vaccinated,0,93,1474977,0,NA,0.43,0.03,0,28.7,26.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-01,pfizer_biontech,fully_vaccinated,0,93,1475734,0,NA,0.57,0.04,0,28.62,26.19,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-02,pfizer_biontech,fully_vaccinated,0,93,1480455,0,NA,0.57,0.04,0,28.44,33.33,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-03,pfizer_biontech,fully_vaccinated,1,94,1484224,0.07,NA,0.71,0.05,33.33,28.48,47.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-04,pfizer_biontech,fully_vaccinated,2,96,1488521,0.13,NA,0.71,0.05,100,28.92,47.62,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-05,pfizer_biontech,fully_vaccinated,1,97,1492422,0.07,NA,0.71,0.05,100,29.13,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-06,pfizer_biontech,fully_vaccinated,1,98,1496989,0.07,NA,0.86,0.06,100,29.34,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-07,pfizer_biontech,fully_vaccinated,0,98,1499021,0,NA,1,0.07,0,29.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-08,pfizer_biontech,fully_vaccinated,0,98,1499359,0,NA,1,0.07,NA,29.25,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-09,pfizer_biontech,fully_vaccinated,1,99,1503457,0.07,NA,1,0.07,33.33,29.29,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-10,pfizer_biontech,fully_vaccinated,2,101,1507175,0.13,NA,1.29,0.09,40,29.45,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-11,pfizer_biontech,fully_vaccinated,2,103,1511786,0.13,NA,1.57,0.1,40,29.6,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-12,pfizer_biontech,fully_vaccinated,1,104,1515709,0.07,NA,1.57,0.1,25,29.55,34.05,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-13,pfizer_biontech,fully_vaccinated,3,107,1519875,0.2,NA,2,0.13,50,29.89,37.45,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-14,pfizer_biontech,fully_vaccinated,2,109,1521744,0.13,NA,2.43,0.16,50,30.11,40.66,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-15,pfizer_biontech,fully_vaccinated,0,109,1521886,0,NA,2.71,0.18,0,29.78,44.47,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-16,pfizer_biontech,fully_vaccinated,4,113,1525919,0.26,NA,3.14,0.21,57.14,30.29,50.43,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-17,pfizer_biontech,fully_vaccinated,5,118,1529945,0.33,NA,2.71,0.18,62.5,30.97,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
2021-08-18,pfizer_biontech,fully_vaccinated,4,122,1534954,0.26,NA,2.86,0.19,66.67,31.52,NA,CHFL,COVID19Hosp,vaccine,intermediate,2021-12-03_07-52-50
