date,altersklasse_covid19,vaccine,geoRegion,type,entries,pop,sumTotal,per100Persons,per100PersonsTotal,type_variant,version
202104,60 - 69,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,6622,972277,10192,0.68,1.05,altersklasse_covid19,2021-12-03_07-52-50
202104,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,17,972277,20,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,6605,972277,10172,0.68,1.05,altersklasse_covid19,2021-12-03_07-52-50
202104,60 - 69,moderna,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2719,972277,15827,0.28,1.63,altersklasse_covid19,2021-12-03_07-52-50
202104,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1133,972277,1895,0.12,0.19,altersklasse_covid19,2021-12-03_07-52-50
202104,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1586,972277,13932,0.16,1.43,altersklasse_covid19,2021-12-03_07-52-50
202104,60 - 69,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,21454,739913,33502,2.9,4.53,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,25,739913,44,0,0.01,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,21429,739913,33458,2.9,4.52,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,moderna,CHFL,COVID19FirstBoosterPersons,0,739913,1,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,7167,739913,45260,0.97,6.12,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2564,739913,3708,0.35,0.5,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,4603,739913,41552,0.62,5.62,altersklasse_covid19,2021-12-03_07-52-50
202104,70 - 79,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,32717,459898,49524,7.11,10.77,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,moderna,CHFL,COVID19FullyVaccPersons,44,459898,68,0.01,0.01,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,moderna,CHFL,COVID19PartiallyVaccPersons,32673,459898,49456,7.1,10.75,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,moderna,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,9412,459898,71915,2.05,15.64,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4914,459898,5851,1.07,1.27,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,4498,459898,66064,0.98,14.36,altersklasse_covid19,2021-12-03_07-52-50
202104,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,1,880587,6,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,1,880587,6,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2,880587,16,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,7,880587,12,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-5,880587,4,-0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,103,853375,373,0.01,0.04,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,0,853375,1,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,103,853375,372,0.01,0.04,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,77,853375,823,0.01,0.1,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,142,853375,191,0.02,0.02,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-65,853375,632,-0.01,0.07,altersklasse_covid19,2021-12-03_07-52-50
202105,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,782,1042617,2577,0.08,0.25,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,7,1042617,9,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,775,1042617,2568,0.07,0.25,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,640,1042617,6670,0.06,0.64,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1029,1042617,1407,0.1,0.13,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-389,1042617,5263,-0.04,0.5,altersklasse_covid19,2021-12-03_07-52-50
202105,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,1428,1248240,4345,0.11,0.35,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,20,1248240,31,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,1408,1248240,4314,0.11,0.35,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,975,1248240,10379,0.08,0.83,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1333,1248240,1995,0.11,0.16,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-358,1248240,8384,-0.03,0.67,altersklasse_covid19,2021-12-03_07-52-50
202105,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,2132,1206905,6662,0.18,0.55,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,20,1206905,34,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,2112,1206905,6628,0.17,0.55,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,moderna,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1240,1206905,13437,0.1,1.11,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1911,1206905,2893,0.16,0.24,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-671,1206905,10544,-0.06,0.87,altersklasse_covid19,2021-12-03_07-52-50
202105,40 - 49,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,4057,1305543,11778,0.31,0.9,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,32,1305543,55,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,4025,1305543,11723,0.31,0.9,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,moderna,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1978,1305543,19975,0.15,1.53,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2980,1305543,4488,0.23,0.34,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1002,1305543,15487,-0.08,1.19,altersklasse_covid19,2021-12-03_07-52-50
202105,50 - 59,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,5731,972277,15923,0.59,1.64,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,25,972277,45,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,5706,972277,15878,0.59,1.63,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,moderna,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2070,972277,17897,0.21,1.84,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2428,972277,4323,0.25,0.44,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-358,972277,13574,-0.04,1.4,altersklasse_covid19,2021-12-03_07-52-50
202105,60 - 69,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,17787,739913,51289,2.4,6.93,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,55,739913,99,0.01,0.01,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,17732,739913,51190,2.4,6.92,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,moderna,CHFL,COVID19FirstBoosterPersons,0,739913,1,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3519,739913,48779,0.48,6.59,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,6758,739913,10466,0.91,1.41,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-3239,739913,38313,-0.44,5.18,altersklasse_covid19,2021-12-03_07-52-50
202105,70 - 79,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,21043,459898,70567,4.58,15.34,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,moderna,CHFL,COVID19FullyVaccPersons,95,459898,163,0.02,0.04,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,moderna,CHFL,COVID19PartiallyVaccPersons,20948,459898,70404,4.55,15.31,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,moderna,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,4350,459898,76265,0.95,16.58,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,14336,459898,20187,3.12,4.39,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-9986,459898,56078,-2.17,12.19,altersklasse_covid19,2021-12-03_07-52-50
202105,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,3,880587,9,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,3,880587,9,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,0,880587,16,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,880587,13,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1,880587,3,-0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,144,853375,517,0.02,0.06,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,11,853375,12,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,133,853375,505,0.02,0.06,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,175,853375,998,0.02,0.12,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,190,853375,381,0.02,0.04,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-15,853375,617,-0,0.07,altersklasse_covid19,2021-12-03_07-52-50
202106,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,1262,1042617,3839,0.12,0.37,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,42,1042617,51,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,1220,1042617,3788,0.12,0.36,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,933,1042617,7603,0.09,0.73,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2127,1042617,3534,0.2,0.34,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1194,1042617,4069,-0.11,0.39,altersklasse_covid19,2021-12-03_07-52-50
202106,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,2017,1248240,6362,0.16,0.51,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,167,1248240,198,0.01,0.02,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,1850,1248240,6164,0.15,0.49,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1307,1248240,11686,0.1,0.94,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3403,1248240,5398,0.27,0.43,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2096,1248240,6288,-0.17,0.5,altersklasse_covid19,2021-12-03_07-52-50
202106,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
202106,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-03_07-52-50
